,source,start,end,duration,value,unit,sub_children
66,Noah’s Apple Watch,2023-07-07 00:00:00 -0400,2023-07-07 01:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
67,Noah’s Apple Watch,2023-07-07 01:00:00 -0400,2023-07-07 02:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
68,Noah’s Apple Watch,2023-07-07 02:00:00 -0400,2023-07-07 03:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
69,Noah’s Apple Watch,2023-07-07 03:00:00 -0400,2023-07-07 04:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
70,Noah’s Apple Watch,2023-07-07 04:00:00 -0400,2023-07-07 05:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
71,Noah’s Apple Watch,2023-07-07 05:00:00 -0400,2023-07-07 06:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
72,Noah’s Apple Watch,2023-07-07 06:00:00 -0400,2023-07-07 07:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
73,Noah’s Apple Watch,2023-07-07 07:00:00 -0400,2023-07-07 08:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
74,Noah’s Apple Watch,2023-07-07 08:00:00 -0400,2023-07-07 09:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
75,Noah’s Apple Watch,2023-07-07 09:00:00 -0400,2023-07-07 10:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
76,Noah’s Apple Watch,2023-07-07 10:00:00 -0400,2023-07-07 11:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
77,Noah’s Apple Watch,2023-07-07 11:00:00 -0400,2023-07-07 12:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
78,Noah’s Apple Watch,2023-07-07 12:00:00 -0400,2023-07-07 13:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
79,Noah’s Apple Watch,2023-07-07 13:00:00 -0400,2023-07-07 14:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
80,Noah’s Apple Watch,2023-07-07 14:00:00 -0400,2023-07-07 15:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
81,Noah’s Apple Watch,2023-07-07 15:00:00 -0400,2023-07-07 16:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
82,Noah’s Apple Watch,2023-07-07 16:00:00 -0400,2023-07-07 17:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
83,Noah’s Apple Watch,2023-07-07 17:00:00 -0400,2023-07-07 18:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
84,Noah’s Apple Watch,2023-07-07 18:00:00 -0400,2023-07-07 19:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
85,Noah’s Apple Watch,2023-07-07 19:00:00 -0400,2023-07-07 20:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
86,Noah’s Apple Watch,2023-07-08 02:00:00 -0400,2023-07-08 03:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
87,Noah’s Apple Watch,2023-07-08 03:00:00 -0400,2023-07-08 04:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
88,Noah’s Apple Watch,2023-07-08 04:00:00 -0400,2023-07-08 05:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
89,Noah’s Apple Watch,2023-07-08 05:00:00 -0400,2023-07-08 06:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
90,Noah’s Apple Watch,2023-07-08 06:00:00 -0400,2023-07-08 07:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
91,Noah’s Apple Watch,2023-07-08 07:00:00 -0400,2023-07-08 08:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
92,Noah’s Apple Watch,2023-07-08 09:00:00 -0400,2023-07-08 10:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
93,Noah’s Apple Watch,2023-07-08 10:00:00 -0400,2023-07-08 11:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
94,Noah’s Apple Watch,2023-07-08 11:00:00 -0400,2023-07-08 12:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
95,Noah’s Apple Watch,2023-07-08 12:00:00 -0400,2023-07-08 13:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
96,Noah’s Apple Watch,2023-07-08 13:00:00 -0400,2023-07-08 14:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
97,Noah’s Apple Watch,2023-07-08 14:00:00 -0400,2023-07-08 15:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
98,Noah’s Apple Watch,2023-07-08 15:00:00 -0400,2023-07-08 16:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
99,Noah’s Apple Watch,2023-07-08 16:00:00 -0400,2023-07-08 17:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
100,Noah’s Apple Watch,2023-07-08 19:00:00 -0400,2023-07-08 20:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
101,Noah’s Apple Watch,2023-07-08 20:00:00 -0400,2023-07-08 21:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
102,Noah’s Apple Watch,2023-07-08 21:00:00 -0400,2023-07-08 22:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
103,Noah’s Apple Watch,2023-07-09 00:00:00 -0400,2023-07-09 01:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
104,Noah’s Apple Watch,2023-07-09 01:00:00 -0400,2023-07-09 02:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
105,Noah’s Apple Watch,2023-07-09 02:00:00 -0400,2023-07-09 03:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
106,Noah’s Apple Watch,2023-07-09 03:00:00 -0400,2023-07-09 04:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
107,Noah’s Apple Watch,2023-07-09 04:00:00 -0400,2023-07-09 05:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
